horse_name,horse_home,horse_sex,horse_dob,horse_age,horse_class,horse_group,horse_trainer,horse_owner,horse_dad,horse_mom,race_count,first,second,one_yr_count,one_yr_first,one_yr_second,horse_earned_money,horse_rating,horse_price
탱크삭스,한,암,2017/03/30,3,국5,31,강환민,김창식,티즈원더풀,싱섬싱컨트리,4,1,0,4,1,0,37400000,28, 0
터치마이아델,한,암,2016/04/04,4,국미,40,송문길,이종훈,컬러즈플라잉,터치마이하트,0,0,0,0,0,0,0,,0
테라스피드,한,수,2017/04/16,3,국6,50,박재우,선용호,디바인파크,야호돌핀스,4,0,1,4,0,1,7500000,,0
템플야라,미,암,2016/02/06,4,외4,99,휴양마,이원태,TEMPLE CITY,ARA,1,0,0,1,0,0,0,4, 55000
토스코노바캣,미,수,2015/05/25,5,외1,08,최용구,표종순,BOYS AT TOSCONOVA,FIVE SECOND FUSE,20,5,4,6,1,2,431500000,104, 50000
토함산파워,한,수,2016/03/10,4,국2,20,배대선,박웅진,래칸터,닥터런,17,4,4,10,3,1,198540000,66, 0
톱브레인,미,거,2015/04/14,5,외2,45,김순근,김철,UNCLE MO,WAYNETTA,11,3,3,7,3,2,168450000,75, 0
톱시드,한(포),거,2017/05/15,3,국6,27,박병일,김봉섭,LOUIS QUATORZE,미그레이팅우르술,2,0,0,2,0,0,8600000,,0
톱플레이,미,수,2017/04/03,3,외미,25,전승규,장석은,GOLDENCENTS,SUPER PLAN,0,0,0,0,0,0,0,,0
통일질주,한,거,2017/03/28,3,국6,19,곽영효,박흥길,디바인파크,포리스트리버,3,0,0,3,0,0,0,,0
투게더허그,미,암,2014/02/23,6,외4,32,김윤섭,김두식,콜로넬존,LADY BONITA,31,1,3,10,0,1,117000000,45, 0
투고윈,미,암,2015/03/02,5,외3,45,김순근,김종욱,티즈원더풀,LOCKITUP,14,1,4,5,1,0,124800000,65, 0
투어다이아,한,거,2016/02/29,4,국6,99,휴양마,양무승,원쿨캣,다이아몬드브리나,11,0,1,7,0,1,8160000,,0
투어로즈,한,암,2014/03/18,6,국2,50,박재우,양무승,피스룰즈,집시로우즈,29,6,3,9,0,0,356350000,77, 0
투어브라더,한,거,2016/03/22,4,국4,99,휴양마,양무승,래칸터,투어캠프,13,1,3,8,1,2,49200000,36, 0
투엠오케이,한,거,2015/04/05,5,국5,16,최봉주,미즈타니 마사테루,샤프휴머,마이티엔젤,10,1,1,5,0,1,28480000,3, 0
트라이선더,한(포),거,2016/02/15,4,국3,01,박종곤,이웅열,STAY THIRSTY,스위트브랜디,14,4,1,10,3,1,163750000,57, 0
트루,한,암,2017/05/21,3,국6,11,조현수,이혜란,경쾌한질주,베스트파워,4,0,0,4,0,0,0,,0
트루루비,한,암,2016/04/23,4,국5,99,휴양마,이용대,클리어어템프트,블랙루비,5,1,0,5,1,0,13680000,3, 0
트루팀버,한,암,2014/02/16,6,국5,30,토니,(주)녹원목장,어드마이어돈,예스트라이크,29,1,3,7,0,0,62340000,29, 0
트리플킹덤,미,수,2017/03/20,3,외4,99,휴양마,선용호,SKY KINGDOM,TIZ THE TIDE,3,0,0,3,0,0,2400000,37, 0
트윈제트,미,수,2017/03/01,3,외4,20,배대선,우순근,DOMINUS,CRYSTAL GOT EVEN,5,0,0,5,0,0,5400000,36, 0
특별스타,한,암,2014/03/20,6,국3,33,서인석,김재성b,에어쉐이디,특별환희,39,2,4,9,0,1,254250000,56, 30000
튼트나,한,수,2017/03/26,3,국6,10,정호익,홍평우,록하드텐,버클버니베이브,0,0,0,0,0,0,0,,0
티아고터치,한(포),수,2015/04/20,5,국3,54,박천서,손학봉,TIAGO,터치마이하트,19,4,5,8,1,2,204450000,62, 0
티즈로즈,한,암,2016/04/26,4,국4,09,강성오,김선식,티즈원더풀,골든로즈,8,2,0,7,2,0,50280000,41, 0
티즈블랙,한,수,2017/05/01,3,국6,05,우창구,유길상,오피서,슬램댄싱,1,0,1,1,0,1,8800000,,0
티즈시티,한,수,2016/05/27,4,국6,33,서인석,김병진,티즈원더풀,시티버드,1,0,0,1,0,0,0,,0
티즈플랜,미,수,2015/04/22,5,외1,50,박재우,권경자,TIZNOW,AMUSING PLAN,16,9,0,8,5,0,508050000,12, 0
티케이데이,한,암,2017/03/16,3,국4,53,김동철,김태권,머스킷맨,인디언명운,6,1,1,6,1,1,74100000,4, 0
티케파이어,한,수,2017/03/06,3,국6,03,최영주,손병현,인디밴드,리스킨잇올,0,0,0,0,0,0,0,,0
파노라마뷰,미,수,2017/02/21,3,외4,52,김동균,김영근,CENTRAL BANKER,DEBASE THE DOLLAR,3,1,1,3,1,1,46800000,47, 0
파노라마선,미,거,2017/04/04,3,외4,52,김동균,김영근,FLATTER,FAST TIGRESS,5,0,0,5,0,0,6000000,36, 0
파라곤캐슬,한,암,2017/04/19,3,국미,99,휴양마,류재욱,유로실버,남한산성,0,0,0,0,0,0,0,,0
파라곤파워,한(포),거,2017/05/29,3,국6,41,신삼영,김은갑,LOUIS QUATORZE,빌리스걸,2,0,0,2,0,0,0,,0
파라다이스퀸,한,암,2017/04/18,3,국6,29,배휴준,강종우,록하드텐,파라다이스스트릿,4,0,0,4,0,0,0,,0
파란왕자,한,수,2017/02/22,3,국6,27,박병일,박기태,디바인파크,와일드러시크릭,0,0,0,0,0,0,0,,0
파워뮤직,한,암,2017/01/24,3,국6,19,곽영효,이미경,윈체스터,샘아이엠,1,0,0,1,0,0,0,,0
파워요트,미,수,2017/02/11,3,외4,53,김동철,이시환,TEMPLE CITY,DELIGHTFUL STORM,1,0,0,1,0,0,0,38, 0
파워타워,한,암,2017/02/27,3,국4,21,임봉춘,윤지중,한센,퍼스트클래스캣,5,1,2,5,1,2,68800000,38, 0
파워프라이드,한,거,2016/04/24,4,국6,53,김동철,최현기,포리스트캠프,레벨프라이드,10,0,0,9,0,0,14210000,,40000
파이널보스,한,수,2014/03/30,6,국1,49,지용철,김선식,메니피,신속돌파,21,9,1,1,0,0,1387700000,103, 0
파이널스타,미,거,2015/04/08,5,외4,05,우창구,정기환,STREET SENSE,KEY IS TO WIN,3,0,0,2,0,0,7800000,45, 0
파이널에센스,호,암,2015/08/30,5,외4,99,휴양마,함춘,DENMAN,ESSENCE,12,0,0,5,0,0,24000000,36, 0
파이널에이스,한,암,2017/04/11,3,국6,14,이신영,김선식,록하드텐,북새명가,3,0,0,3,0,0,0,,0
파이널칸지노,호,거,2015/08/11,5,외4,34,리카디,함춘,DENMAN,CANGINO,6,0,0,6,0,0,3000000,36, 0
파이어하트,한,수,2017/06/07,3,국미,40,송문길,손병현,엑톤파크,미스다이앤,0,0,0,0,0,0,0,,0
파이트투데이,미,수,2016/05/31,4,외3,30,토니,한명로,SUPER NINETY NINE,AS LONG AS ITTAKES,10,1,0,10,1,0,81750000,55, 0
파이팅나우,한,수,2017/05/07,3,국6,01,박종곤,김정철,컬러즈플라잉,나우코프위드디스,2,0,1,2,0,1,12600000,,0
파이팅히어로,한(포),거,2016/03/17,4,국3,12,서범석,청팅콩,MUNNINGS,잇메익스헐민,11,3,1,7,2,1,127100000,53, 0
파인터치,미,수,2017/03/12,3,외4,99,휴양마,최동근,RACE DAY,TRADITIONALIST,3,0,0,3,0,0,10500000,38, 0
파인하트,한,암,2015/02/03,5,국4,27,박병일,이용대,래칸터,아나스굿하트,15,1,5,13,1,5,75000000,4, 0
파크블레이드,한,암,2016/02/27,4,국5,14,이신영,삼정,엑톤파크,플래쉬딜라이트,12,1,1,12,1,1,29280000,3, 0
파크삭스,미,수,2015/05/22,5,외2,31,강환민,김창식,DISCREET CAT,OCKINWITHHER,17,2,4,3,0,1,185250000,69, 0
파크윈,한,수,2017/05/01,3,국미,13,이희영,드림조합,디바인파크,천상의여왕,0,0,0,0,0,0,0,,0
파티파워,한(포),암,2013/03/19,7,국4,15,박희철,조병해,OREWA MATTERUZE,파스디프라블럼,59,2,4,13,0,2,142400000,36, 0
판타스틱,미,암,2017/02/06,3,외4,18,박대흥,청수,TAPIZAR,MARVELOUS,1,0,0,1,0,0,0,38, 0
판타스틱콤비,미,거,2015/03/14,5,외4,54,박천서,한영석,AFLEET ALEX,PSYCHIC ELAINE,18,1,0,9,0,0,57000000,5, 0
팔라스테이,미,수,2016/05/04,4,외4,99,휴양마,이경희,ASTROLOGY,A LITTLE OFF,11,0,0,6,0,0,6000000,33, 0
팔팔빅토리,한,거,2015/05/26,5,국2,04,박윤규,박덕희,컬러즈플라잉,아이즈어글로우,18,3,3,9,0,1,231300000,69, 0
팝스트리트,한,수,2015/05/04,5,국3,03,최영주,손병철,캡틴콜티시,빅터집시,16,3,3,11,2,2,111880000,53, 0
패밀리스타,한,암,2017/02/25,3,국미,99,휴양마,류재욱,온이글즈윙즈,엠제이스타,0,0,0,0,0,0,0,,0
패밀리파크,한,암,2016/04/28,4,국5,41,신삼영,류재욱,페더럴리스트,사인어브스프링,9,0,1,9,0,1,14560000,25, 0
패밀리호프,한,암,2016/03/14,4,국6,02,손영표,김은갑,리미트리스비드,우리만세,10,0,0,7,0,0,3200000,,35000
패션플레이어,미,암,2016/03/31,4,외4,53,김동철,이원태,올드패션드,PLAYERS COURT,10,0,0,10,0,0,16500000,36, 0
패션피플,미,수,2016/04/03,4,외3,33,서인석,이원태,올드패션드,SKIPPING QUEEN,11,1,3,9,1,2,83100000,55, 0
패스트패션,한,거,2015/02/23,5,국3,27,박병일,이관형,컬러즈플라잉,골드플라이어,17,4,2,8,2,1,125520000,56, 0
패트리어츠테일,미,거,2017/02/05,3,외4,99,휴양마,표종순,TALE OF EKATI,N. Y. FRIEND,4,0,0,4,0,0,0,36, 0
팰리스퀸,미,암,2017/01/25,3,외4,25,전승규,최기영,PALACE,WIZARDS QUEEN,1,0,0,1,0,0,0,38, 0
퍼스트드림,미,수,2017/02/12,3,외4,22,안병기,김광명,FIRST SAMURAI,GALLOPING GIRAFFE,4,0,0,4,0,0,3000000,37, 0
퍼스트선더,한,수,2015/03/11,5,국5,37,심승태,장철환,선더모카신,퍼스트레이디,20,0,2,14,0,2,17660000,28, 0
퍼스트파워,한,암,2017/02/28,3,국6,41,신삼영,강종우,채플로열,다이아파워,0,0,0,0,0,0,0,,0
퍼스티지,한,암,2014/04/08,6,국5,02,손영표,최임규,래칸터,드레스투임프레스,37,3,2,14,1,0,81360000,34, 0
퍼텐셜에너지,한(포),암,2017/03/27,3,국6,53,김동철,박재범,ATREIDES,스마트어트랙션,3,0,0,3,0,0,0,,0
퍼펙트퀸즈,한,암,2017/05/25,3,국미,54,박천서,현대영,사이먼퓨어,루비,0,0,0,0,0,0,0,,0
퍼펙트파워,한,거,2017/02/19,3,국6,28,최상식,지성한,컬러즈플라잉,에스에스벨,5,0,0,5,0,0,0,,0
펀치파워,한,수,2017/02/19,3,국5,15,박희철,강석대,티즈원더풀,케익브레드,7,1,0,7,1,0,20470000,29, 0
페넘브라,한,암,2016/02/29,4,국5,48,김대근,김윤호,한센,해피퀸,14,1,1,14,1,1,26800000,29, 0
페네트로,한,거,2015/05/12,5,국1,12,서범석,카도노 시게오,스파이큘,피사노샤넬,19,5,6,7,1,3,358000000,86, 0
페더라이트,한,암,2016/02/15,4,국5,27,박병일,이용대,클리어어템프트,찬란한빛,20,0,2,16,0,2,45400000,27, 0
페더럴검,한,암,2017/04/10,3,국6,99,휴양마,조창석,페더럴리스트,쾌검,2,0,0,2,0,0,0,,0
페더럴스트롱,한,거,2017/02/27,3,국미,49,지용철,이수길,페더럴리스트,롤링온스트롱,0,0,0,0,0,0,0,,0
페더럴캣,한,수,2016/04/05,4,국4,49,지용철,금악목장,페더럴리스트,벨몬트그레이스,13,2,1,12,2,0,78400000,42, 0
페더럴퀸,한,암,2016/05/13,4,국6,99,휴양마,금악목장,페더럴리스트,차돌백이,9,0,0,9,0,0,2400000,,0
페더럴킹,한,수,2017/02/15,3,국5,49,지용철,금악목장,페더럴리스트,펠라피네,9,1,1,9,1,1,34120000,32, 0
포스윈,한,암,2017/05/28,3,국6,15,박희철,강석대,채플로열,째즈먼,2,0,0,2,0,0,0,,0
포에버럭키,한,암,2017/02/21,3,국6,32,김윤섭,조창규,비와신세이키,럭키듀스,5,0,0,5,0,0,0,,0
포에버원,한,암,2017/05/07,3,국6,01,박종곤,한종희,디바인파크,영화처럼,0,0,0,0,0,0,0,,0
포에버위너,한,암,2015/03/24,5,국4,05,우창구,이보원,비카,하비동주,22,3,2,8,1,0,126200000,47, 0
폴카,한,암,2017/05/14,3,국6,11,조현수,정광화,피스룰즈,리쯔걸,0,0,0,0,0,0,0,,0
푸른매,호,거,2013/11/01,7,외3,20,배대선,윤우환,DRUMBEATS,MISS DIAZ,30,2,2,9,0,1,156000000,6, 25000
푸른질주,한,암,2013/05/02,7,국5,43,서정하,김문화,니혼필로닐,위아워스,30,2,2,12,0,0,88600000,3, 0
풀문스카이,한(포),수,2016/03/27,4,국4,03,최영주,손학봉,INDIAN EVENING,레드파피,10,2,2,7,1,1,69600000,37, 0
풀문오션,한,암,2016/04/06,4,국5,14,이신영,김선식,애니기븐새터데이,오투데이,12,1,1,9,1,1,34840000,26, 0
풀부스터,미,수,2017/05/05,3,외4,21,임봉춘,최몽주,DISCREET CAT,NOONTIME ANGEL,3,0,1,3,0,1,18150000,4, 0
풍문으로,한(포),암,2015/03/28,5,국6,48,김대근,박치문,SUPER SAVER,해피하야,23,0,1,14,0,0,14320000,,1000
퓨처파이어,한(포),거,2017/02/19,3,국5,25,전승규,손병현,JUSTIN PHILLIP,릴리벨비,5,1,0,5,1,0,26550000,3, 0
프라우들리,한(포),암,2017/02/04,3,국6,01,박종곤,김정철,ALTERNATION,해비샴,1,0,0,1,0,0,1600000,,0
프라이빗맨,한,수,2016/04/30,4,국4,20,배대선,김경민,프라이빗보우,모네스타,15,2,2,10,2,1,107600000,46, 0
프라임서밋,한,암,2017/03/01,3,국미,23,유재길,김영표,채플로열,메이저걸,0,0,0,0,0,0,0,,0
프라임퀸,한,암,2016/04/20,4,국5,99,휴양마,김진철,에이스갤러퍼,희망북소리,10,1,1,9,1,1,35080000,3, 0
프로마테우스,미,거,2013/04/16,7,외3,11,조현수,이태인,READY'S IMAGE,TTA'S DREAM,38,2,3,11,0,0,168550000,65, 0
프로폰도로쏘,한,수,2017/05/19,3,국6,99,휴양마,김용래,디바인파크,일소천군,0,0,0,0,0,0,0,,0
프로함성,미,거,2016/01/25,4,외3,42,이관호,황의영,ITSMYLUCKYDAY,BATTLE CREEK LADY,12,1,4,9,0,4,128100000,62, 0
프리마니케,한(포),암,2016/03/19,4,국5,33,서인석,천병득,I WANT REVENGE,캐리비안레인,11,1,1,8,1,1,47640000,28, 0
프리마퀸,한,암,2014/04/12,6,국2,33,서인석,천병득,샤프휴머,알라프리마,25,5,3,11,0,1,274350000,76, 0
프리맥스,미,수,2017/04/01,3,외3,21,임봉춘,김호진,RACE DAY,STATELY APPEAL,4,2,1,4,2,1,88050000,59, 0
프리모,한,암,2015/03/12,5,국3,45,김순근,김철,인그란디어,깍쟁이,21,2,5,7,0,1,169300000,55, 0
프리티오드보이,미,수,2015/04/05,5,외4,27,박병일,황봉기,STORMY ATLANTIC,DY GUISEPPINA,10,0,0,8,0,0,15600000,39, 0
프리티조이,한,암,2016/03/20,4,국5,99,휴양마,박태준,컬러즈플라잉,자카란다제인,5,1,1,5,1,1,23280000,33, 0
프린스메모리,호,거,2014/09/06,6,외2,34,리카디,이기선,SEPOY,ROSSA MIA,12,2,5,6,1,2,193950000,, 80000
플라워로드,한,암,2016/05/11,4,국5,99,휴양마,강균호,프라이빗보우,시홀리,8,1,0,7,1,0,16480000,27, 0
플라잉뮤닝,미,거,2015/03/14,5,외1,45,김순근,이장한,MUNNINGS,FLYING FEVER,20,2,6,8,1,3,244400000,89, 0
플라잉바비,한,암,2017/04/30,3,국미,26,안해양,지원철,디바인파크,다이나믹바비,0,0,0,0,0,0,0,,0
플라잉보스,미,수,2015/04/30,5,외3,31,강환민,김형순,FROST GIANT,PAPA SIDS GIRL,21,0,5,9,0,2,101550000,6, 0
플라잉조이,한,수,2015/04/20,5,국5,37,심승태,김형순,와이와이와이,캐쥬얼애티튜드,26,0,4,11,0,2,81040000,35, 0
플라잉주노,한,암,2016/03/05,4,국6,37,심승태,김형순,리미트리스비드,터말리스,6,0,0,4,0,0,5200000,,0
플라잉챔프,미,암,2014/03/18,6,외1,37,심승태,김형순,카우보이칼,MRS. ED,23,4,4,7,0,1,333350000,88, 0
플라잉캔디,미,수,2017/03/04,3,외4,37,심승태,김형순,TWIRLING CANDY,BEAT TO QUARTERS,2,0,0,2,0,0,0,37, 0
플라잉토르,한,거,2016/05/31,4,국6,31,강환민,김형순,채플로열,섬머타임미스,5,0,0,5,0,0,3200000,,0
플라잉포드,미,수,2016/04/25,4,외2,99,휴양마,김형순,SHACKLEFORD,ONE KID ACT,8,3,0,6,2,0,121200000,68, 0
플래시라이커,한,수,2017/04/07,3,국6,99,휴양마,에릭 코,사이먼퓨어,워터스트리트,1,0,0,1,0,0,0,,0
플래시제트,미,수,2016/02/25,4,외3,34,리카디,남기태,FLASHBACK,THEDAMEWANTSTOWIN,10,1,1,6,1,0,70950000,52, 0
플래티넘유로,한,거,2016/03/16,4,국3,45,김순근,박성구,유로실버,와일드캣,5,4,0,5,4,0,117750000,61, 0
플레이시스투고,미,거,2014/04/08,6,외1,20,배대선,이미양,MORE THAN READY,POLA'S PLACE,32,7,0,7,0,0,471450000,1, 0
플로리다파워,미,암,2016/05/07,4,외2,14,이신영,태립,LOOKIN AT LUCKY,SASSY CITY,7,3,0,7,3,0,127500000,7, 0
피노시스터,미,암,2017/02/13,3,외미,54,박천서,박병룡,ORB,IVORY COAST,0,0,0,0,0,0,0,,0
피닉스선,한,거,2013/04/22,7,국2,99,휴양마,남승현,오피서,홀리드라이브,13,5,2,7,2,0,200340000,75, 0
피렌체힐,한,수,2016/05/07,4,국4,41,신삼영,안병렬,채플로열,스마트체스넛,14,1,2,10,0,2,63880000,37, 0
피버디니,미,거,2017/04/05,3,외4,25,전승규,박남성,BERNARDINI,INTENTIONAL FEVER,1,0,0,1,0,0,0,38, 0
피스오브룰즈,한,암,2016/05/05,4,국5,52,김동균,이혜란,피스룰즈,명품질주,8,0,2,8,0,2,20880000,29, 0
피어나다,한,암,2017/03/01,3,국미,99,휴양마,김창희,티즈원더풀,스윗익스체인지,0,0,0,0,0,0,0,,0
피엔에스굿,한,거,2017/04/13,3,국6,29,배휴준,피엔에스홈즈,이터널챔피언,굿스카우트,0,0,0,0,0,0,0,,0
피엔에스노랑,한,거,2017/05/01,3,국6,11,조현수,피엔에스커튼월,이터널챔피언,스위트일루전,1,0,0,1,0,0,0,,0
피엔에스니드,한,암,2017/03/23,3,국6,99,휴양마,피엔에스커튼월,스트라이크어게인,니드노인트러덕션,1,0,0,1,0,0,0,,0
피엔에스로얄,한,암,2017/05/27,3,국6,99,휴양마,피엔에스홈즈,이터널챔피언,로얄챔피언,5,0,0,5,0,0,1200000,,0
피엔에스보라,한,암,2017/05/05,3,국6,99,휴양마,피엔에스커튼월,에어쉐이디,한라신비,2,0,0,2,0,0,0,,0
피엔에스볼트,한,암,2017/03/13,3,국6,99,휴양마,피엔에스홈즈,케이탑,백만볼트,3,0,0,3,0,0,0,,0
피엔에스아리,아일,암,2016/02/09,4,외4,29,배휴준,피엔에스홈즈,EQUIANO,GIFT OF FANTASY,5,0,0,5,0,0,0,36, 0
피엔에스제프,아일,거,2016/03/04,4,외4,07,구자흥,피엔에스홈즈,ZEBEDEE,SOUTHERN BARFLY,8,1,0,6,1,0,45000000,47, 0
피엔에스초록,아일,암,2016/04/10,4,외4,07,구자흥,피엔에스커튼월,EQUIANO,KAWAAKIB,3,0,0,3,0,0,0,38, 0
피엔에스하늘,아일,암,2016/03/05,4,외4,11,조현수,피엔에스커튼월,CANFORD CLIFFS,MAY,2,0,0,2,0,0,0,39, 0
피오레,한,암,2015/05/08,5,국4,49,지용철,최성룡,인그란디어,불릿드주르,29,1,4,15,0,1,78840000,36, 0
피케이군주,한,수,2016/04/17,4,국4,41,신삼영,김태성,메니피,주말의행복,11,2,0,10,2,0,66000000,41, 0
피케이돌풍,한,거,2017/02/09,3,국6,37,심승태,김태성,라이언메탈,블랙탄,6,0,1,6,0,1,12040000,,0
피케이전사,한,거,2016/04/03,4,국4,99,휴양마,김태성,윈체스터,카이제린,12,2,2,9,2,2,67440000,42, 0
피케이파티,한(포),암,2015/02/10,5,국2,99,휴양마,김태성,올드패션드,로타코스타,17,7,1,6,0,0,458200000,77, 0
피케이힐,한,암,2017/02/18,3,국5,53,김동철,김태성,채플로열,설트리조스키,7,1,2,7,1,2,53350000,34, 0
핑크번개,일,암,2017/04/10,3,외미,99,휴양마,김광명,MAJESTIC WARRIOR,GEKKO,0,0,0,0,0,0,0,,0
하기비스,한,암,2017/03/29,3,국미,07,구자흥,김석헌,선더모카신,어필링스타,0,0,0,0,0,0,0,,0
하나미치,한,수,2016/04/18,4,국5,99,휴양마,강균호,프라이빗보우,무한신조,7,0,2,2,0,0,10080000,27, 0
하늘공원,한,암,2016/05/30,4,국5,09,강성오,김기종,포리스트캠프,블로섬어게인,4,1,0,4,1,0,16800000,3, 0
하늘을달리다,한,거,2016/01/14,4,국4,22,안병기,우태율,컬러즈플라잉,원굿북,16,2,2,8,1,1,70480000,44, 0
하늘의스타,한,거,2014/03/17,6,국4,99,휴양마,미즈타니 마사테루,피스룰즈,콰이어트터치,19,2,2,7,0,0,74000000,4, 0
하루온,한,암,2017/04/30,3,국6,27,박병일,고광숙,스트라이크어게인,하루에,3,0,0,3,0,0,1600000,,0
하바나찰리,미,거,2016/04/07,4,외1,08,최용구,강무웅,ADIOS CHARLIE,PAJAMA MAMA,11,3,4,7,1,2,271450000,85, 0
하이비트,한(포),거,2015/05/05,5,국5,37,심승태,류재욱,CHEROKEE'S BOY,사이퍼비트,10,1,2,5,0,2,55480000,35, 10000
하이천둥,한,거,2017/02/06,3,국6,99,휴양마,이종욱,볼포니,천둥번쩍,2,0,0,2,0,0,0,,0
하이퍼카,한,수,2017/04/30,3,국6,20,배대선,장석은,백광,상왕전,2,0,0,2,0,0,5600000,,0
하이퍼포머,한,수,2017/04/09,3,국미,09,강성오,김경민,채플로열,에코블루,0,0,0,0,0,0,0,,0
한라명운,한,암,2017/05/15,3,국6,20,배대선,강홍수,한센,수파센세이션,3,0,0,3,0,0,0,,0
한라블로섬,한,수,2017/04/06,3,국4,99,휴양마,강홍수,오피서,대효,6,1,2,6,1,2,53840000,37, 0
한센글로리,한,수,2015/02/21,5,국2,52,김동균,박준배,한센,팔메토블룹스,14,4,2,4,1,0,193800000,71, 0
한센바로우즈,한,수,2015/04/21,5,국4,33,서인석,이노쿠마 히로츠구,한센,두다데이,27,1,4,11,0,3,71980000,37, 0
한센초이스,한,암,2017/03/29,3,국6,44,김학수,이혜란,한센,크리스마스릴리,4,0,1,4,0,1,14600000,,0
한센프리마,한,암,2017/03/30,3,국미,34,리카디,남기태,한센,제마돌풍,0,0,0,0,0,0,0,,0
한양공주,한,암,2015/03/10,5,국4,18,박대흥,나종용,엑톤파크,스페셜플레이시즈,21,1,3,9,0,0,80600000,37, 0
한일달빛,한,수,2015/04/11,5,국4,48,김대근,한일사료,사이먼퓨어,퍼펙트실렉션,19,1,4,9,0,2,84800000,43, 0
한일매직,한,수,2014/05/10,6,국5,48,김대근,한일사료,채플로열,다이아몬드브리나,41,1,6,11,0,2,97440000,29, 0
한일모아,한,암,2017/03/02,3,국6,48,김대근,한일사료,애니기븐새터데이,에이토스트투올,6,0,0,6,0,0,9160000,,0
함박미소,한,수,2015/04/15,5,국3,44,김학수,김광명,스트롬버그칼슨,메가폰Ⅱ,13,2,3,5,0,2,121600000,54, 0
함양산삼,한,암,2016/03/05,4,국4,50,박재우,유영준,메니피,원신다임,12,1,2,9,1,2,67000000,39, 0
함양상림,한,암,2016/03/05,4,국6,41,신삼영,유영준,컬러즈플라잉,명가희,7,0,0,6,0,0,7840000,,0
